match_id,match_size,mutual_match,countyid_1,County_name_1,State_1,total_workers2022_1,countyid_2,County_name_2,State_2,total_workers2022_2,countyid_3,County_name_3,State_3,total_workers2022_3,RUCC_2013,Economic_Type_Label,Low_Education_2015_Update,max_labor_force_gap,match_tier
569,2,True,28133,Sunflower County,MS,9226.698003321886,21121,Knox County,KY,9789.681252837181,,,,,7,Nonspecialized,1,562.983249515295,rucc_econtype_lowed
570,2,True,29069,Dunklin County,MO,10969.392017483711,28011,Bolivar County,MS,11009.22097080946,,,,,7,Nonspecialized,1,39.828953325748444,rucc_econtype_lowed
571,2,True,51117,Mecklenburg County,VA,11851.498852521181,21235,Whitley County,KY,11899.710919052362,,,,,7,Nonspecialized,1,48.212066531181335,rucc_econtype_lowed
572,2,True,18027,Daviess County,IN,14935.491830572486,13069,Coffee County,GA,16698.707233071327,,,,,7,Nonspecialized,1,1763.2154024988413,rucc_econtype_lowed
573,2,True,13249,Schley County,GA,1839.453601103276,1037,Coosa County,AL,4196.752787498583,,,,,8,Maufacturing,1,2357.2991863953066,rucc_econtype_lowed
574,2,True,47121,Meigs County,TN,5128.834420455692,21099,Hart County,KY,7913.667210100335,,,,,8,Maufacturing,1,2784.8327896446426,rucc_econtype_lowed
575,2,True,13307,Webster County,GA,947.8752015940845,17155,Putnam County,IL,2503.2150004655123,,,,,8,Maufacturing,0,1555.3397988714278,rucc_econtype_lowed
576,2,True,51021,Bland County,VA,2535.9264007993042,19071,Fremont County,IA,2974.252805452794,,,,,8,Maufacturing,0,438.3264046534896,rucc_econtype_lowed
577,2,True,54085,Ritchie County,WV,3031.822299465537,19093,Ida County,IA,3209.111891280794,,,,,8,Maufacturing,0,177.28959181525715,rucc_econtype_lowed
578,2,True,48403,Sabine County,TX,3698.9070063978434,28077,Lawrence County,MS,4251.948211602867,,,,,8,Maufacturing,0,553.0412052050233,rucc_econtype_lowed
579,2,True,19115,Louisa County,IA,4897.899000783327,1041,Crenshaw County,AL,5245.583040907979,,,,,8,Maufacturing,0,347.6840401246518,rucc_econtype_lowed
580,2,True,1129,Washington County,AL,5325.032991714776,1075,Lamar County,AL,5409.096020877361,,,,,8,Maufacturing,0,84.06302916258574,rucc_econtype_lowed
581,2,True,28129,Smith County,MS,5416.393591448665,39111,Monroe County,OH,5497.2342993319035,,,,,8,Maufacturing,0,80.84070788323879,rucc_econtype_lowed
582,2,True,42057,Fulton County,PA,6330.906725086272,51141,Patrick County,VA,6961.985681250691,,,,,8,Maufacturing,0,631.0789561644197,rucc_econtype_lowed
583,2,True,55077,Marquette County,WI,7157.100078568808,23021,Piscataquis County,ME,7238.224300555885,,,,,8,Maufacturing,0,81.12422198707645,rucc_econtype_lowed
584,2,True,28141,Tishomingo County,MS,7749.039038702846,51001,Accomack County,VA,13541.058559805155,,,,,8,Maufacturing,0,5792.019521102309,rucc_econtype_lowed
585,2,True,20035,Cowley County,KS,15585.28905300796,42035,Clinton County,PA,17021.296903541603,,,,,4,Maufacturing,0,1436.0078505336423,rucc_econtype_lowed
586,2,True,18017,Cass County,IN,17397.789025962353,5093,Mississippi County,AR,17801.807293585967,,,,,4,Maufacturing,0,404.0182676236145,rucc_econtype_lowed
587,2,True,39039,Defiance County,OH,17897.585068702698,29159,Pettis County,MO,18900.582733094692,,,,,4,Maufacturing,0,1002.9976643919945,rucc_econtype_lowed
588,2,True,19127,Marshall County,IA,19353.87642365694,27099,Mower County,MN,19384.533994295198,,,,,4,Maufacturing,0,30.65757063825731,rucc_econtype_lowed
589,2,True,39033,Crawford County,OH,19512.650465667248,42087,Mifflin County,PA,19871.650934162317,,,,,4,Maufacturing,0,359.0004684950691,rucc_econtype_lowed
590,2,True,5055,Greene County,AR,20002.79330858226,18033,DeKalb County,IN,20135.907147845253,,,,,4,Maufacturing,0,133.1138392629946,rucc_econtype_lowed
591,2,True,19139,Muscatine County,IA,20288.7590920507,17177,Stephenson County,IL,20511.69747524179,,,,,4,Maufacturing,0,222.9383831910891,rucc_econtype_lowed
592,2,True,1045,Dale County,AL,20727.090127915144,18071,Jackson County,IN,21790.42019018531,,,,,4,Maufacturing,0,1063.3300622701645,rucc_econtype_lowed
593,2,True,19045,Clinton County,IA,21795.130823999643,42121,Venango County,PA,21945.993742142084,,,,,4,Maufacturing,0,150.86291814244032,rucc_econtype_lowed
594,2,True,39011,Auglaize County,OH,22570.961746782064,39149,Shelby County,OH,22792.09571802616,,,,,4,Maufacturing,0,221.13397124409676,rucc_econtype_lowed
595,2,True,47107,McMinn County,TN,23075.45769070329,17195,Whiteside County,IL,24719.892734140158,,,,,4,Maufacturing,0,1644.435043436868,rucc_econtype_lowed
596,2,True,27169,Winona County,MN,25312.845821006456,28067,Jones County,MS,25830.806861759163,,,,,4,Maufacturing,0,517.961040752707,rucc_econtype_lowed
597,2,True,26149,St. Joseph County,MI,26564.54415857792,39143,Sandusky County,OH,27258.589541226625,,,,,4,Maufacturing,0,694.0453826487064,rucc_econtype_lowed
598,2,True,39077,Huron County,OH,27509.373997856805,39083,Knox County,OH,27691.540247815894,,,,,4,Maufacturing,0,182.16624995908933,rucc_econtype_lowed
599,2,True,47059,Greene County,TN,28120.462418973446,37105,Lee County,NC,28242.678401709767,,,,,4,Maufacturing,0,122.21598273632117,rucc_econtype_lowed
600,2,True,45047,Greenwood County,SC,28442.792258887697,39101,Marion County,OH,28852.66530674367,,,,,4,Maufacturing,0,409.8730478559737,rucc_econtype_lowed
601,2,True,18053,Grant County,IN,29323.566395521164,13285,Troup County,GA,30115.947943508625,,,,,4,Maufacturing,0,792.3815479874611,rucc_econtype_lowed
602,2,True,1121,Talladega County,AL,31998.839835414547,45073,Oconee County,SC,33564.74592578411,,,,,4,Maufacturing,0,1565.9060903695645,rucc_econtype_lowed
603,2,True,37195,Wilson County,NC,33834.895706483454,42039,Crawford County,PA,36001.506789495004,,,,,4,Maufacturing,0,2166.6110830115504,rucc_econtype_lowed
604,2,True,39063,Hancock County,OH,36825.77409047421,13157,Jackson County,GA,37257.48934286568,,,,,4,Maufacturing,0,431.71525239147013,rucc_econtype_lowed
605,2,True,18085,Kosciusko County,IN,38194.4912884573,55071,Manitowoc County,WI,39043.083092451096,,,,,4,Maufacturing,0,848.5918039937969,rucc_econtype_lowed
606,2,True,39007,Ashtabula County,OH,42517.683453206206,39157,Tuscarawas County,OH,42767.04452270642,,,,,4,Maufacturing,0,249.3610695002135,rucc_econtype_lowed
607,2,True,26091,Lenawee County,MI,43162.101334095,55055,Jefferson County,WI,44499.11652491446,,,,,4,Maufacturing,0,1337.0151908194603,rucc_econtype_lowed
608,2,True,55027,Dodge County,WI,46853.15574783555,39169,Wayne County,OH,53208.96706220624,,,,,4,Maufacturing,0,6355.811314370687,rucc_econtype_lowed
609,2,True,55127,Walworth County,WI,54158.34265626207,26005,Allegan County,MI,56119.3653882363,,,,,4,Maufacturing,0,1961.0227319742262,rucc_econtype_lowed
610,2,True,1047,Dallas County,AL,13941.33843189478,13233,Polk County,GA,18994.860294997692,,,,,4,Maufacturing,1,5053.521863102913,rucc_econtype_lowed
611,2,True,47003,Bedford County,TN,23458.718859374523,45021,Cherokee County,SC,24703.685216846527,,,,,4,Maufacturing,1,1244.9663574720034,rucc_econtype_lowed
612,2,True,13129,Gordon County,GA,25151.050716855563,1095,Marshall County,AL,39822.898471951485,,,,,4,Maufacturing,1,14671.847755095921,rucc_econtype_lowed
613,2,True,13101,Echols County,GA,1434.3376977164298,13273,Terrell County,GA,3408.2136149555445,,,,,3,Nonspecialized,1,1973.8759172391146,rucc_econtype_lowed
614,2,True,13173,Lanier County,GA,3826.949198268354,13235,Pulaski County,GA,4769.609604410827,,,,,3,Nonspecialized,1,942.6604061424732,rucc_econtype_lowed
615,2,True,13079,Crawford County,GA,5017.34388114512,1065,Hale County,AL,5237.237605528062,,,,,3,Nonspecialized,1,219.8937243829423,rucc_econtype_lowed
616,2,True,13025,Brantley County,GA,6996.576045856811,5111,Poinsett County,AR,9210.547305989116,,,,,3,Nonspecialized,1,2213.9712601323045,rucc_econtype_lowed
617,2,True,1061,Geneva County,AL,11304.875043451786,13195,Madison County,GA,13443.485210719227,,,,,3,Nonspecialized,1,2138.6101672674413,rucc_econtype_lowed
618,2,True,22057,Lafourche Parish,LA,42646.74669230137,6101,Sutter County,CA,43366.30982398393,,,,,3,Nonspecialized,1,719.5631316825602,rucc_econtype_lowed
619,2,True,13115,Floyd County,GA,43691.67725965008,22109,Terrebonne Parish,LA,47455.970822203904,,,,,3,Nonspecialized,1,3764.293562553823,rucc_econtype_lowed
620,3,True,6039,Madera County,CA,63251.095806153025,34011,Cumberland County,NJ,65447.926872364274,53077,Yakima County,WA,111166.9190631403,3,Nonspecialized,1,47915.82325698728,rucc_econtype_lowed
621,2,True,51091,Highland County,VA,1000.7844058275223,31105,Kimball County,NE,1538.1599918752909,,,,,8,Nonspecialized,0,537.3755860477686,rucc_econtype_lowed
622,2,True,48023,Baylor County,TX,1567.2895052209496,53069,Wahkiakum County,WA,1769.5311042442918,,,,,8,Nonspecialized,0,202.24159902334213,rucc_econtype_lowed
623,2,True,55078,Menominee County,WI,1937.5530110150576,17059,Gallatin County,IL,1957.624191775918,,,,,8,Nonspecialized,0,20.071180760860443,rucc_econtype_lowed
624,2,True,13263,Talbot County,GA,2317.0476117655635,27087,Mahnomen County,MN,2457.2654088251293,,,,,8,Nonspecialized,0,140.21779705956578,rucc_econtype_lowed
625,2,True,5073,Lafayette County,AR,2466.4575008335523,28063,Jefferson County,MS,2564.864799205214,,,,,8,Nonspecialized,0,98.40729837166145,rucc_econtype_lowed
626,2,True,51097,King and Queen County,VA,2677.1833065263927,1063,Greene County,AL,2736.9720037057996,,,,,8,Nonspecialized,0,59.78869717940688,rucc_econtype_lowed
627,2,True,51181,Surry County,VA,2892.6394085399806,28021,Claiborne County,MS,3230.9826069176197,,,,,8,Nonspecialized,0,338.34319837763906,rucc_econtype_lowed
628,2,True,47083,Houston County,TN,3365.2449022606015,19001,Adair County,IA,3433.0482124555565,,,,,8,Nonspecialized,0,67.80331019495497,rucc_econtype_lowed
629,2,True,55091,Pepin County,WI,3461.901525784284,51049,Cumberland County,VA,3783.145523171872,,,,,8,Nonspecialized,0,321.243997387588,rucc_econtype_lowed
630,2,True,27029,Clearwater County,MN,3870.4880081303418,48315,Marion County,TX,4124.700816072524,,,,,8,Nonspecialized,0,254.21280794218183,rucc_econtype_lowed
631,2,True,28065,Jefferson Davis County,MS,4347.7285128980875,54007,Braxton County,WV,4363.620000042021,,,,,8,Nonspecialized,0,15.891487143933773,rucc_econtype_lowed
632,2,True,51037,Charlotte County,VA,4504.41811003536,37029,Camden County,NC,4735.308625280857,,,,,8,Nonspecialized,0,230.89051524549723,rucc_econtype_lowed
633,2,True,48379,Rains County,TX,4774.298101305962,18025,Crawford County,IN,4838.044490642846,,,,,8,Nonspecialized,0,63.74638933688402,rucc_econtype_lowed
634,2,True,51131,Northampton County,VA,4978.6072863042355,5141,Van Buren County,AR,5867.069787639892,,,,,8,Nonspecialized,0,888.4625013356563,rucc_econtype_lowed
635,2,True,37143,Perquimans County,NC,5947.037398219109,30089,Sanders County,MT,6133.473794617894,,,,,8,Nonspecialized,0,186.4363963987853,rucc_econtype_lowed
636,2,True,55011,Buffalo County,WI,6301.917876817286,51113,Madison County,VA,6630.557188458741,,,,,8,Nonspecialized,0,328.6393116414547,rucc_econtype_lowed
637,2,True,28031,Covington County,MS,7042.556588411331,13011,Banks County,GA,7789.507417863002,,,,,8,Nonspecialized,0,746.9508294516709,rucc_econtype_lowed
638,3,True,37149,Polk County,NC,7833.637813508511,19043,Clayton County,IA,8124.080195346571,18147,Spencer County,IN,9103.076983466744,8,Nonspecialized,0,1269.4391699582338,rucc_econtype_lowed
639,2,True,21091,Hancock County,KY,4029.904602412389,5081,Little River County,AR,4686.828410139438,,,,,3,Maufacturing,0,656.9238077270493,rucc_econtype_lowed
640,2,True,21031,Butler County,KY,5081.841022329085,28111,Perry County,MS,5222.82298694551,,,,,3,Maufacturing,0,140.9819646164251,rucc_econtype_lowed
641,2,True,47033,Crockett County,TN,5794.277289201622,29151,Osage County,MO,6254.129588373005,,,,,3,Maufacturing,0,459.8522991713835,rucc_econtype_lowed
642,2,True,18165,Vermillion County,IN,6620.494617789984,22111,Union Parish,LA,7133.687992696621,,,,,3,Maufacturing,0,513.1933749066375,rucc_econtype_lowed
643,2,True,47171,Unicoi County,TN,7266.20222312212,51071,Giles County,VA,7545.7502996054245,,,,,3,Maufacturing,0,279.5480764833046,rucc_econtype_lowed
644,2,True,18015,Carroll County,IN,9378.690591186285,18119,Owen County,IN,9542.604528665543,,,,,3,Maufacturing,0,163.91393747925758,rucc_econtype_lowed
645,2,True,54009,Brooke County,WV,9647.396951928735,27157,Wabasha County,MN,10897.383747055894,,,,,3,Maufacturing,0,1249.986795127159,rucc_econtype_lowed
646,2,True,18021,Clay County,IN,11351.508409701171,13225,Peach County,GA,11574.051217317814,,,,,3,Maufacturing,0,222.54280761664268,rucc_econtype_lowed
647,2,True,54029,Hancock County,WV,12447.22203721106,54057,Mineral County,WV,12550.128589332104,,,,,3,Maufacturing,0,102.9065521210432,rucc_econtype_lowed
648,2,True,19149,Plymouth County,IA,12694.246460616589,54051,Marshall County,WV,13087.181998237967,,,,,3,Maufacturing,0,392.9355376213789,rucc_econtype_lowed
649,2,True,1079,Lawrence County,AL,14094.271983221173,51155,Pulaski County,VA,15189.241355817692,,,,,3,Maufacturing,0,1094.969372596519,rucc_econtype_lowed
650,2,True,27103,Nicollet County,MN,18870.212180018425,27009,Benton County,MN,22417.58921596111,,,,,3,Maufacturing,0,3547.3770359426853,rucc_econtype_lowed
651,2,True,47063,Hamblen County,TN,26309.124855516173,45031,Darlington County,SC,26774.31525688828,,,,,3,Maufacturing,0,465.19040137210686,rucc_econtype_lowed
652,2,True,55015,Calumet County,WI,26860.02562621911,31079,Hall County,NE,29473.903998434544,,,,,3,Maufacturing,0,2613.878372215433,rucc_econtype_lowed
653,2,True,55017,Chippewa County,WI,33926.83721917868,26111,Midland County,MI,37913.0035830093,,,,,3,Maufacturing,0,3986.16636383062,rucc_econtype_lowed
654,2,True,29021,Buchanan County,MO,38340.149363696575,18067,Howard County,IN,38433.17318451297,,,,,3,Maufacturing,0,93.02382081639371,rucc_econtype_lowed
655,2,True,18005,Bartholomew County,IN,38587.57981699705,17115,Macon County,IL,45595.60300844908,,,,,3,Maufacturing,0,7008.023191452026,rucc_econtype_lowed
656,2,True,47011,Bradley County,TN,48778.99619537592,1103,Morgan County,AL,52588.31515657529,,,,,3,Maufacturing,0,3809.318961199373,rucc_econtype_lowed
657,2,True,55039,Fond du Lac County,WI,53339.15352725983,55117,Sheboygan County,WI,58852.30424334413,,,,,3,Maufacturing,0,5513.150716084303,rucc_econtype_lowed
658,2,True,41043,Linn County,OR,59738.02457168605,26025,Calhoun County,MI,60513.224824905396,,,,,3,Maufacturing,0,775.2002532193437,rucc_econtype_lowed
659,2,True,19013,Black Hawk County,IA,66047.88340008311,49005,Cache County,UT,66418.43312377878,,,,,3,Maufacturing,0,370.5497236956726,rucc_econtype_lowed
660,2,True,26021,Berrien County,MI,69241.6264251069,55073,Marathon County,WI,70692.18959078926,,,,,3,Maufacturing,0,1450.563165682368,rucc_econtype_lowed
661,2,True,26121,Muskegon County,MI,78734.69490006326,55139,Winnebago County,WI,88756.68968868494,,,,,3,Maufacturing,0,10021.994788621683,rucc_econtype_lowed
662,2,True,55101,Racine County,WI,94049.7905387106,18039,Elkhart County,IN,95425.27914748297,,,,,3,Maufacturing,0,1375.4886087723717,rucc_econtype_lowed
663,2,True,16015,Boise County,ID,3148.1939968317747,12065,Jefferson County,FL,5336.860331881886,,,,,2,Federal/State Government,0,2188.6663350501112,rucc_econtype_lowed
664,2,True,12041,Gilchrist County,FL,6680.9417834565975,19129,Mills County,IA,6692.228379674256,,,,,2,Federal/State Government,0,11.28659621765837,rucc_econtype_lowed
665,2,True,47129,Morgan County,TN,8430.474947898183,45037,Edgefield County,SC,10982.92909014225,,,,,2,Federal/State Government,0,2552.454142244067,rucc_econtype_lowed
666,2,True,24039,Somerset County,MD,11378.732934862375,12129,Wakulla County,FL,12421.145333513618,,,,,2,Federal/State Government,0,1042.4123986512423,rucc_econtype_lowed
667,2,True,51009,Amherst County,VA,14349.519723635618,54099,Wayne County,WV,14601.329819440842,,,,,2,Federal/State Government,0,251.81009580522368,rucc_econtype_lowed
668,2,True,28045,Hancock County,MS,19027.67200472951,48099,Coryell County,TX,34951.679605356534,,,,,2,Federal/State Government,0,15924.007600627025,rucc_econtype_lowed
669,2,True,1083,Limestone County,AL,49376.4087562561,45077,Pickens County,SC,57507.900639962405,,,,,2,Federal/State Government,0,8131.491883706301,rucc_econtype_lowed
670,2,True,54003,Berkeley County,WV,59286.953056395054,37135,Orange County,NC,70009.06549765839,,,,,2,Federal/State Government,0,10722.112441263336,rucc_econtype_lowed
671,2,True,25015,Hampshire County,MA,76693.29285103083,39057,Greene County,OH,80299.18461133089,,,,,2,Federal/State Government,0,3605.891760300059,rucc_econtype_lowed
672,2,True,39133,Portage County,OH,84017.74810279859,13245,Richmond County,GA,94868.07547573745,,,,,2,Federal/State Government,0,10850.32737293886,rucc_econtype_lowed
673,2,True,36065,Oneida County,NY,99720.52831070498,1101,Montgomery County,AL,100735.90876075835,,,,,2,Federal/State Government,0,1015.3804500533734,rucc_econtype_lowed
674,2,True,28049,Hinds County,MS,101487.93536758423,23031,York County,ME,107154.56822324928,,,,,2,Federal/State Government,0,5666.632855665055,rucc_econtype_lowed
675,2,True,53035,Kitsap County,WA,132052.52020067163,12001,Alachua County,FL,132537.30865903466,,,,,2,Federal/State Government,0,484.7884583630366,rucc_econtype_lowed
676,2,True,49057,Weber County,UT,135023.63356990565,53067,Thurston County,WA,138864.7902463785,,,,,2,Federal/State Government,0,3841.156676472863,rucc_econtype_lowed
677,2,True,42043,Dauphin County,PA,142176.8521000959,26065,Ingham County,MI,144517.33600028476,,,,,2,Federal/State Government,0,2340.483900188876,rucc_econtype_lowed
678,2,True,12073,Leon County,FL,151199.76200007577,2020,Anchorage Municipality,AK,151710.66408585664,,,,,2,Federal/State Government,0,510.9020857808646,rucc_econtype_lowed
679,2,True,36001,Albany County,NY,159702.0,41047,Marion County,OR,160216.28285151237,,,,,2,Federal/State Government,0,514.2828515123692,rucc_econtype_lowed
680,2,True,21067,Fayette County,KY,168911.92495025322,31109,Lancaster County,NE,171805.2533090493,,,,,2,Federal/State Government,0,2893.328358796076,rucc_econtype_lowed
681,2,True,49011,Davis County,UT,178085.05734592464,34021,Mercer County,NJ,184432.78403063517,,,,,2,Federal/State Government,0,6347.726684710535,rucc_econtype_lowed
682,2,True,5119,Pulaski County,AR,185992.46910361573,26161,Washtenaw County,MI,186959.46880027594,,,,,2,Federal/State Government,0,966.9996966602048,rucc_econtype_lowed
683,2,True,1089,Madison County,AL,189122.8934329819,45079,Richland County,SC,206586.16822926933,,,,,2,Federal/State Government,0,17463.274796287442,rucc_econtype_lowed
684,2,True,45019,Charleston County,SC,206747.70703133196,22033,East Baton Rouge Parish,LA,219086.62593984604,,,,,2,Federal/State Government,0,12338.918908514082,rucc_econtype_lowed
685,3,True,55025,Dane County,WI,310029.8905166768,35001,Bernalillo County,NM,323050.49137206015,15003,Honolulu County,HI,498519.0,2,Federal/State Government,0,188489.10948332318,rucc_econtype_lowed
686,2,True,48065,Carson County,TX,2498.034389398992,1085,Lowndes County,AL,4432.511611707509,,,,,2,Maufacturing,0,1934.4772223085165,rucc_econtype_lowed
687,2,True,17123,Marshall County,IL,5215.110585120114,45017,Calhoun County,SC,5957.591371923685,,,,,2,Maufacturing,0,742.4807868035714,rucc_econtype_lowed
